Validation_Set,Topics,Alpha,Beta,Coherence
sentimen_bi_net,10,0.01,0.61,0.3732028339874244
sentimen_bi_net,10,0.01,0.9099999999999999,0.39149930229320246
sentimen_bi_net,10,0.01,symmetric,0.41614801092234915
sentimen_bi_net,10,0.31,0.01,0.46181947207396445
sentimen_bi_net,10,0.31,0.31,0.3938736147126797
sentimen_bi_net,10,0.31,0.61,0.3405365319208107
sentimen_bi_net,10,0.31,0.9099999999999999,0.41735570635204156
sentimen_bi_net,10,0.31,symmetric,0.4456647960578513
sentimen_bi_net,10,0.61,0.01,0.475127955309783
sentimen_bi_net,10,0.61,0.31,0.4060763060025939
sentimen_bi_net,10,0.61,0.61,0.38391783955021264
sentimen_bi_net,10,0.61,0.9099999999999999,0.4152870979283329
sentimen_bi_net,10,0.61,symmetric,0.4067948027626566
sentimen_bi_net,10,0.9099999999999999,0.01,0.4628497755079713
sentimen_bi_net,10,0.9099999999999999,0.31,0.40427746272901954
sentimen_bi_net,10,0.9099999999999999,0.61,0.3866616044086804
sentimen_bi_net,10,0.9099999999999999,0.9099999999999999,0.4000412482697123
sentimen_bi_net,10,0.9099999999999999,symmetric,0.4117831344198593
sentimen_bi_net,10,symmetric,0.01,0.41817655609347126
sentimen_bi_net,10,symmetric,0.31,0.40305442907943084
sentimen_bi_net,10,symmetric,0.61,0.39449891888840233
sentimen_bi_net,10,symmetric,0.9099999999999999,0.3893532227145136
sentimen_bi_net,10,symmetric,symmetric,0.41815500467799005
sentimen_bi_net,10,asymmetric,0.01,0.41446567825961295
sentimen_bi_net,10,asymmetric,0.31,0.41927687459127627
sentimen_bi_net,10,asymmetric,0.61,0.41815071580158686
sentimen_bi_net,10,asymmetric,0.9099999999999999,0.43018191639718883
sentimen_bi_net,10,asymmetric,symmetric,0.38970399385372767
